id,revenue
3230,25302467.67266882
3231,27700749.76884921
3232,57755549.90524391
3233,27627536.998922013
3234,42967143.175703004
3235,599631.921037492
3236,55380588.37100109
3237,17652536.673808202
3238,63676916.56850886
3239,2464195.899182267
3240,35040340.7362002
3241,1704033.4928867586
3242,1857868.024561845
3243,1661886.3185153604
3244,1201566.0102822208
3245,43985161.28957189
3246,28451592.666091595
3247,46376957.89248392
3248,13398876.039077519
3249,33348849.91776152
3250,45877082.553942315
3251,1887734.0201313626
3252,44220997.398521096
3253,71087955.62859222
3254,1774138.8391408052
3255,63376505.73537718
3256,16996539.136361632
3257,19576504.440739777
3258,1157912.7921665232
3259,31778545.50955833
3260,52183930.33616565
3261,19362404.31285748
3262,92332852.82375231
3263,3184041.7076270217
3264,1547189.35436413
3265,1736169.665910696
3266,1659290.0802353674
3267,35807416.29906165
3268,1748832.0515494412
3269,76304423.25712103
3270,14671302.056387201
3271,1130307.1015796443
3272,44106547.81092374
3273,16595710.565682882
3274,74273460.0244201
3275,95597257.80070336
3276,1167080.8300373224
3277,42645143.34377048
3278,43961261.393365845
3279,1543786.8707176745
3280,14528490.29704077
3281,866604.9540556946
3282,55492040.75390075
3283,24827938.086700134
3284,40671743.24455826
3285,21611053.888942935
3286,2048878.6175128757
3287,701312.3143138328
3288,59883934.225044794
3289,14065343.019289501
3290,51536677.12569661
3291,12225430.972660528
3292,22651119.824524548
3293,60874895.9522564
3294,15257753.32675298
3295,66138798.46153798
3296,52603001.64093097
3297,56735015.62030171
3298,38827515.87603017
3299,36768049.488520205
3300,50800647.04903481
3301,1311554.7262616132
3302,987774.4877367883
3303,755669.5128371492
3304,48207147.42344493
3305,28036842.153811596
3306,51782101.89550124
3307,45990665.04864142
3308,50812247.46289871
3309,1565979.821338871
3310,41351069.46047644
3311,3645324.029785902
3312,2395787.258507884
3313,46783525.71048313
3314,1327247.5241847069
3315,10556566.562140143
3316,17210640.276208967
3317,1774427.603460406
3318,1949761.0171897428
3319,1288613.0588216318
3320,51903103.922848105
3321,38504904.907077864
3322,2546617.4847778
3323,16680582.698584506
3324,59660748.475887656
3325,22149797.869169112
3326,52704500.60127945
3327,65973428.193535425
3328,34505897.59294278
3329,51406028.67523004
3330,14624449.970758596
3331,1792674.5209387434
3332,40858616.05322564
3333,80615644.11238785
3334,94002108.61938775
3335,40816538.71797811
3336,11541426.200098537
3337,1684532.9739828182
3338,45429253.72794653
3339,1762831.0432010402
3340,41135825.13611675
3341,38547271.815478295
3342,96422732.33779357
3343,16060907.237665651
3344,53899582.8124343
3345,2015381.3776104667
3346,35997933.98150303
3347,1921994.5199035066
3348,39839261.40533599
3349,43552092.406740315
3350,24589762.58681567
3351,29544044.30065676
3352,26497865.144875973
3353,12022615.394827768
3354,34930919.99386293
3355,1127778.151307447
3356,20346533.350580145
3357,1692195.9004259123
3358,57995698.30856989
3359,37821861.50231981
3360,1070491.2347964635
3361,35998621.69254772
3362,38793512.23239569
3363,59865489.53357285
3364,43175508.64186106
3365,53345261.25276844
3366,59793971.800585575
3367,17965137.530224144
3368,1515542.0010011564
3369,47800499.5442429
3370,34259458.86562657
3371,36919829.54816821
3372,60255500.81796948
3373,38723878.167322405
3374,47404446.57077242
3375,17105831.183235474
3376,62618490.84863432
3377,2035131.9582151957
3378,57315522.29845157
3379,44202544.40725223
3380,52439126.326101854
3381,1200329.064429605
3382,1520208.7438356006
3383,1881631.1363379578
3384,26092751.1972573
3385,16439434.129371554
3386,1381377.7051709667
3387,64378344.062945664
3388,19380890.490835812
3389,29780498.576847516
3390,1705852.3190189244
3391,55394012.8121227
3392,1179679.8312815148
3393,22297280.587276928
3394,53491567.30578326
3395,64764975.06557267
3396,1558141.1587389284
3397,54915833.499966
3398,26269967.41762192
3399,16345083.099898595
3400,57217374.01699949
3401,93406928.93539447
3402,2360817.5259611188
3403,18893946.02950189
3404,1154349.5485732136
3405,55083511.449566744
3406,80542146.86305894
3407,33949129.05847737
3408,61262461.96828869
3409,60082457.04372888
3410,69281021.60892802
3411,44792182.44398069
3412,21074705.936854184
3413,57073741.863537416
3414,1258941.5343670042
3415,12877867.106971512
3416,64902166.05091415
3417,24198361.16628869
3418,42034150.42409501
3419,28810785.866594326
3420,57410751.62713369
3421,36537731.683165774
3422,492240.9124679827
3423,42064599.59429882
3424,3398503.674040665
3425,43637665.37345728
3426,1155719.7098867516
3427,23852102.32473314
3428,42295913.0897545
3429,32305187.79736279
3430,30550585.94227338
3431,743571.6348529109
3432,85369259.33813211
3433,59412552.41407105
3434,59842522.78375644
3435,90035551.28723651
3436,39178356.35559633
3437,1325868.028434524
3438,111728775.51956369
3439,22491518.911907885
3440,42976440.456361435
3441,18041237.28880918
3442,1005351.7746904853
3443,62123511.306082025
3444,1521661.0179020476
3445,78558022.80089179
3446,1510708.0414306084
3447,387877.69429054775
3448,32829963.090677787
3449,43240399.50488317
3450,78558022.80089179
3451,39111943.00637757
3452,28264768.452917248
3453,31665672.662962303
3454,66054693.17543724
3455,39108861.21474049
3456,26292294.245336894
3457,65614169.86134987
3458,43888752.134939566
3459,43939318.47656895
3460,22437121.46511945
3461,740149.3563753143
3462,23910409.448540602
3463,19768121.50859209
3464,59775634.08670797
3465,49113351.68200076
3466,18096479.344343886
3467,1198320.1908726827
3468,117573092.79468045
3469,1231873.530205446
3470,1692514.9487416404
3471,87882585.99748951
3472,49955399.47175561
3473,46807995.98352087
3474,25252855.734833714
3475,47941927.44432841
3476,1099991.410292864
3477,43236406.48574355
3478,1642885.570129594
3479,34219265.50935509
3480,30682242.87443549
3481,36160607.397263266
3482,68376695.19591415
3483,1086353.0904731103
3484,1231242.0569049087
3485,17223478.115854543
3486,41763490.83636599
3487,51639622.57222608
3488,105579179.70773207
3489,746014.3458592491
3490,48899673.57966951
3491,48231953.2109809
3492,46679337.78591318
3493,68794433.60777433
3494,1643442.3874692454
3495,58939572.97370604
3496,1412031.0067642
3497,19178917.306717288
3498,64219188.86054057
3499,50524301.53134618
3500,699908.1877109254
3501,36678004.870915174
3502,36834977.52580353
3503,49823572.22398418
3504,11469051.18695345
3505,43122888.862952895
3506,18263893.36454318
3507,92835818.88359249
3508,1356426.1051681
3509,2944603.191635261
3510,41936531.10483109
3511,26131023.190705378
3512,28143951.875575095
3513,43249755.9130638
3514,41615115.59913974
3515,99046234.89272167
3516,1160898.9736207006
3517,69643607.50621045
3518,18817085.311009552
3519,448046.8131213161
3520,1474666.6371667346
3521,1295601.914857998
3522,41654700.98570367
3523,1036655.4944230664
3524,24854210.54391834
3525,33280506.5256353
3526,1066275.6810863204
3527,1375535.1143798311
3528,56705518.23553438
3529,27087399.224666756
3530,40037082.11915948
3531,14558253.77211659
3532,31492298.36376762
3533,41178049.56355547
3534,24940383.179471694
3535,29095655.20956871
3536,51731788.046583466
3537,21233974.2432046
3538,67889718.20567589
3539,24568188.697648805
3540,25453753.81449384
3541,85657032.98419312
3542,91559115.5562212
3543,975830.4910681458
3544,76737202.37347458
3545,65445694.5088233
3546,1124109.4287276745
3547,39602316.972864315
3548,52961474.682129845
3549,30071716.880597703
3550,23621912.86207278
3551,43443823.33101983
3552,18796830.189338095
3553,48478303.036712565
3554,12115523.472955503
3555,28970036.074484307
3556,18267354.11375957
3557,47015694.69057457
3558,83167619.51759064
3559,35564200.21020625
3560,1574367.6858142447
3561,37381611.77320331
3562,29244607.453815114
3563,99380838.80559051
3564,1461742.7898969217
3565,55243637.85998508
3566,77727452.65237124
3567,49708136.94118039
3568,109831716.1247792
3569,14450598.96374724
3570,1504985.0641033156
3571,52505514.398528375
3572,17056693.013819013
3573,1118665.0976525212
3574,65355208.43383093
3575,16145985.56692078
3576,50035831.62533555
3577,2678144.8971203994
3578,25841373.796975628
3579,46829555.46408762
3580,1132040.779359585
3581,21548025.917848352
3582,66429467.23169197
3583,59243631.09098064
3584,25087702.628896367
3585,23285790.090730354
3586,33476778.069336947
3587,957317.0985973506
3588,76959817.74945825
3589,66525638.77409701
3590,751636.6230583431
3591,110646156.52976002
3592,768421.7040220164
3593,1616583.0927913352
3594,48671372.1578087
3595,72472860.72480156
3596,50457127.01623856
3597,1312075.7210705758
3598,57353245.94320485
3599,37273789.52860823
3600,47548875.1841712
3601,2094365.3610817904
3602,47339351.23727687
3603,24474161.302467942
3604,47183737.564617135
3605,70041403.78462945
3606,1436326.367127632
3607,29015479.42970994
3608,47526643.14674726
3609,2825848.181431325
3610,46459690.70445394
3611,1327191.9024133547
3612,57390835.4852588
3613,1233179.2943336784
3614,93577221.56106985
3615,25166809.555185735
3616,3080377.8925765897
3617,65413541.07046822
3618,93418273.63370511
3619,54072650.104944624
3620,26129790.112146556
3621,30081734.2005587
3622,49946273.56480431
3623,12078965.656812433
3624,1582497.0097463746
3625,1885444.8946373984
3626,47901694.29253246
3627,116658992.19027507
3628,15763321.449813463
3629,26344553.0990444
3630,1541292.1588295936
3631,13015209.491117548
3632,1823024.8604624032
3633,22012899.49621771
3634,876367.5882422712
3635,31328581.93084377
3636,36658066.675273426
3637,62267643.87541132
3638,86501860.42018916
3639,46236047.27463251
3640,21448657.295494907
3641,1018909.0168343834
3642,693258.5537632635
3643,93154067.26941973
3644,41959566.57533424
3645,59657797.21124634
3646,43897707.69497589
3647,35333454.81603722
3648,43262739.43639009
3649,53485320.805330195
3650,50595096.56002686
3651,57847185.55549568
3652,2717003.785894513
3653,72817892.75658819
3654,497629.6550873802
3655,24953117.298806712
3656,510246.7617832757
3657,1616609.8258642894
3658,1845053.3712020065
3659,81464923.19754823
3660,71831110.43682913
3661,43677864.934529364
3662,18933509.43818976
3663,70670049.2194095
3664,1544839.8341194664
3665,964025.7463474737
3666,54906014.39917797
3667,88584788.83794153
3668,24584873.831215102
3669,52278963.013803326
3670,66909645.21241706
3671,1939397.343093098
3672,1250558.5314610724
3673,25067483.913387917
3674,45898132.16881445
3675,13087429.923468351
3676,55755331.44306276
3677,70518464.00323895
3678,62777993.7787953
3679,29335125.820880562
3680,44332430.16432119
3681,42413871.02682161
3682,23556465.149455782
3683,51688962.64564308
3684,27581537.330838956
3685,25175909.001006335
3686,65708428.34847329
3687,39865393.51071456
3688,1812145.4700706718
3689,1888859.6933345092
3690,29274437.843129456
3691,52980179.39288191
3692,1354207.7539673843
3693,20470623.380326893
3694,51639622.57222608
3695,27886241.761866696
3696,23556465.149455782
3697,15966842.954733726
3698,23591690.97182257
3699,20709352.383648235
3700,1455847.0186827097
3701,22164243.08546079
3702,56630859.611112654
3703,26292294.245336894
3704,32444816.714021478
3705,32280197.808656
3706,57743342.31357941
3707,68692459.73361675
3708,107511985.771446
3709,10759685.807634793
3710,618527.1923921128
3711,1906143.3453484827
3712,19261314.856846657
3713,44777869.1771326
3714,38449296.639054745
3715,37535213.387854435
3716,34860992.74223274
3717,1630916.147318174
3718,2472947.42408804
3719,32266223.761603
3720,682322.3733701255
3721,68259071.10013819
3722,18711268.301478643
3723,635565.7192575159
3724,24354754.45414128
3725,2367834.182433276
3726,25438512.80742106
3727,62817362.771477796
3728,60633088.4713012
3729,44636536.05102446
3730,27317357.43870725
3731,42466640.971221305
3732,1501407.9797943048
3733,18310243.753574204
3734,15235018.123152914
3735,85657032.98419312
3736,16257685.00095455
3737,1432293.9672905195
3738,56437119.99611367
3739,46425655.51719927
3740,29960066.342977665
3741,45078459.90065967
3742,13967193.272544554
3743,33350125.809857838
3744,13887192.635588055
3745,49011744.78420078
3746,16746935.437765224
3747,70305978.17186356
3748,32612303.847679976
3749,1407474.7401922455
3750,1009954.5926194745
3751,21346190.951592263
3752,61228091.59153393
3753,1557779.879852107
3754,47196151.03311974
3755,46278507.93795119
3756,1115836.200456653
3757,59905344.33252054
3758,45630498.62879296
3759,42202302.4945245
3760,40206079.68910085
3761,62267637.43891411
3762,22458380.596587647
3763,28153916.86659482
3764,10111428.125577532
3765,1130308.3491137235
3766,67038249.61263497
3767,89071129.77190194
3768,62688724.42064864
3769,1777553.841354144
3770,477845.751383506
3771,30161597.483325444
3772,1448193.412537227
3773,49113351.68200076
3774,46267146.25851117
3775,19186177.673286915
3776,19615676.70710714
3777,52511870.82724352
3778,1511931.0233424357
3779,640867.5047372932
3780,1679262.6278762312
3781,50433415.676226474
3782,50451273.72873898
3783,14492237.573280958
3784,89937991.83218317
3785,37169935.449322514
3786,40572460.020082116
3787,11423588.77803171
3788,52989765.784923755
3789,626826.3034560736
3790,1898574.4657047219
3791,61409429.368728094
3792,56062483.43645872
3793,1348411.5255024256
3794,60266158.68982804
3795,7751644.188318177
3796,101465115.9343427
3797,18208717.56892118
3798,98510730.64998594
3799,896338.4674797339
3800,40299381.04136319
3801,17223478.115854543
3802,1434484.171084255
3803,98882655.68747611
3804,1763941.5193494575
3805,1512653.096642428
3806,113363344.9471823
3807,1668078.8023435373
3808,61791963.42387668
3809,48309354.38265532
3810,1426671.008510413
3811,1320109.4734543446
3812,37008274.08485796
3813,59972016.48863901
3814,1900518.9395951016
3815,15978472.79668032
3816,81909494.9356104
3817,89048932.00863642
3818,26415805.02642044
3819,42394654.59100075
3820,23439026.25906033
3821,42531534.42380485
3822,41596669.459037334
3823,60841269.700764604
3824,70987363.96761249
3825,412280.4198798258
3826,26292294.245336894
3827,25971117.984613255
3828,65005699.64849605
3829,2319375.7473406717
3830,51842044.17545745
3831,51921055.877547055
3832,17013848.0563262
3833,42593705.8093084
3834,628735.3582765972
3835,49567333.605588034
3836,58462487.217053674
3837,23136176.07660704
3838,51193484.82941512
3839,991554.5795944341
3840,44170729.4455194
3841,59602027.80680049
3842,27132059.66511781
3843,54282768.35233208
3844,1574592.2688171526
3845,59803797.96119392
3846,1805625.4973745497
3847,1310191.780783166
3848,1114307.0571924043
3849,50479740.172038205
3850,30300622.05681524
3851,115528784.08354905
3852,52974254.73719488
3853,96956875.79180919
3854,1528011.9254917803
3855,1814282.4655722093
3856,1176676.312390634
3857,20046547.98261066
3858,1584020.845932581
3859,1164113.6968469361
3860,46349655.78912882
3861,33382077.467137918
3862,34914982.00171932
3863,41901181.50552316
3864,13805143.49301714
3865,17101874.626744945
3866,62393009.45622833
3867,47789825.127186194
3868,46314961.10982011
3869,38656915.29529647
3870,36842947.92132238
3871,25491264.517589793
3872,53303247.190924965
3873,46460902.056411296
3874,1618494.141660927
3875,14898869.502570583
3876,58926063.8673252
3877,39891933.6611282
3878,54891111.49410827
3879,30925135.79019999
3880,65103448.655700766
3881,62670388.00709201
3882,3405929.965212413
3883,97801362.80308822
3884,39708510.17053466
3885,63778609.044878736
3886,18990467.020824622
3887,41910326.53327376
3888,61044584.82328565
3889,59362295.03840628
3890,53437444.89992575
3891,41105472.34332947
3892,1168746.0943761754
3893,117828292.70789398
3894,43378959.52556539
3895,26785786.8982109
3896,27685804.602611125
3897,1858875.2199339468
3898,41485967.29678058
3899,18089354.57389277
3900,41919452.13467816
3901,106466675.53109738
3902,772372.8961160213
3903,673821.3890011691
3904,56708151.81114186
3905,38962165.705883816
3906,77065088.97132103
3907,1452740.4550307873
3908,3029999.7198218317
3909,56279193.23717549
3910,35094697.54527023
3911,51751707.935610875
3912,60466561.68705263
3913,18282247.283976782
3914,48035410.335286565
3915,67770805.67614272
3916,1352990.6241722235
3917,1182689.4429446096
3918,63674155.81823337
3919,11089842.839101117
3920,115675440.31696574
3921,862861.8215860613
3922,60079408.24945645
3923,25186767.273578774
3924,39184645.919191934
3925,39884345.48780908
3926,1356042.0554404466
3927,14397985.365877995
3928,39075080.65813384
3929,93134071.89017017
3930,3774333.4421462524
3931,36838249.63279341
3932,1097604.343661656
3933,36397356.19291813
3934,50222639.105076805
3935,51500912.62978856
3936,2790010.806697557
3937,24628353.41470721
3938,100690003.01931714
3939,47904500.28985217
3940,111729317.40051146
3941,51320315.99868337
3942,20014999.612976562
3943,38856447.131978475
3944,1385662.5118237282
3945,26431057.62444833
3946,1613583.5621191596
3947,81648716.22209497
3948,52023806.90070735
3949,1090364.062893533
3950,1445790.8128504676
3951,41011123.74765555
3952,83201609.18852414
3953,30545294.545854248
3954,62644356.8886655
3955,1436608.4426911012
3956,18673358.10557696
3957,1111246.216453663
3958,28724612.507539414
3959,41464179.02656839
3960,1938606.4117809243
3961,38482252.571893975
3962,759158.1723765034
3963,39571449.39702891
3964,18347038.50905038
3965,51343300.911580175
3966,16249748.735344162
3967,45212882.54801922
3968,44979945.23893803
3969,59812073.27147346
3970,90186717.22616635
3971,42084119.617868
3972,862459.5691839146
3973,46667919.45658741
3974,3315409.480005624
3975,85662248.1385294
3976,30591808.54937274
3977,33898057.497913785
3978,41955279.17897084
3979,1755951.1059411098
3980,471544.1710176953
3981,65650569.193016246
3982,43838884.46293358
3983,26864446.617305152
3984,11139998.719958698
3985,1262798.5462489782
3986,47331829.206187576
3987,31014562.11243622
3988,23990296.826050688
3989,55889155.22963767
3990,35970895.94322279
3991,657787.7324100323
3992,1110282.1397735262
3993,45488834.2239124
3994,12184638.74792807
3995,38187690.65585204
3996,42466221.13406215
3997,28142216.183756236
3998,43699629.52699708
3999,1227396.1857322606
4000,45715542.98249786
4001,18317659.39921983
4002,71925755.3324649
4003,2240072.2661198513
4004,13544179.977474604
4005,64321325.35967457
4006,22624868.40254202
4007,1758941.593899218
4008,19007348.640838448
4009,42762592.726802886
4010,1632122.6230893626
4011,28051705.362579092
4012,43729145.916724406
4013,50419382.71926698
4014,1686922.1346982988
4015,33994628.932705864
4016,22757680.853779323
4017,35612793.551874764
4018,42445448.204630956
4019,36457975.80001455
4020,979618.9948338249
4021,45865416.536456876
4022,990599.7178244322
4023,15482300.986543793
4024,1526867.2661822203
4025,1119176.8683527957
4026,47762631.65991643
4027,30037470.399387483
4028,62280044.807429455
4029,1254315.31572209
4030,45581323.36275218
4031,16962474.051840343
4032,860826.1748102118
4033,1801624.9559497028
4034,726775.9783195975
4035,16843441.791242674
4036,1649984.2711746695
4037,969487.2959293287
4038,56381505.22286788
4039,842587.7991046404
4040,63323375.712598614
4041,1299197.7868228068
4042,33381114.118406713
4043,37656346.20247905
4044,24491860.745856702
4045,34077868.70278751
4046,24628353.41470721
4047,28997482.199542534
4048,50707872.38261879
4049,61062789.309235
4050,509855.58660891047
4051,17908338.460688084
4052,50419075.025286935
4053,84376492.51408386
4054,84514270.30774365
4055,66282609.72895797
4056,60654579.03773714
4057,2701256.8421823517
4058,41249188.58057348
4059,39723479.98829104
4060,37047312.03475783
4061,52640916.50777338
4062,24912212.288798627
4063,21141978.92978048
4064,22158456.950719383
4065,50077693.187556945
4066,1226260.5644261085
4067,27886241.761866696
4068,1757549.657889894
4069,33887856.33130633
4070,78142024.107726
4071,1100448.3726316907
4072,1297836.3046627014
4073,52323365.461982116
4074,48900346.85621155
4075,55047859.12375346
4076,16044380.80022219
4077,12145979.849627804
4078,17510730.081528
4079,36519081.514995515
4080,1543690.1139803932
4081,1440724.501186265
4082,16008921.895895636
4083,75506850.8741192
4084,652198.9132129236
4085,64017889.35816859
4086,33559263.168319136
4087,60256928.6557576
4088,52552740.71401129
4089,50360184.19046102
4090,62386866.02241152
4091,41561924.06938294
4092,124966142.39419045
4093,33126226.134349667
4094,71875274.65662028
4095,14888693.748426765
4096,1457583.4273375934
4097,42852017.41432224
4098,27024895.28222127
4099,41107116.9207536
4100,27152618.262143377
4101,27581537.330838956
4102,54856445.45847886
4103,25441945.798736937
4104,660611.4176410466
4105,1387996.1199054164
4106,1525262.6643893644
4107,1692417.9546542442
4108,25791712.946692087
4109,1636206.6048414912
4110,45483848.22406491
4111,44779621.054890364
4112,90064669.93539028
4113,34742201.19573869
4114,36341740.25019323
4115,67471454.61991663
4116,78045294.22608368
4117,42692982.86188154
4118,54744498.39516583
4119,25898586.512555126
4120,1524999.1103490146
4121,50104648.382973984
4122,37582580.06426704
4123,3523659.700224724
4124,13061618.209999118
4125,43405996.44701319
4126,50809325.51096871
4127,1226867.1063807898
4128,1973048.721096532
4129,2410647.671830076
4130,902271.5227846961
4131,21809501.206568006
4132,40121729.91623291
4133,59076105.37946338
4134,62960969.20579908
4135,47321278.58395395
4136,26620704.619680706
4137,62863993.428828314
4138,61417299.54580463
4139,55698674.11072358
4140,56755036.093307
4141,81659113.12156504
4142,80563764.90429592
4143,115806171.35553744
4144,44395489.86205541
4145,9644343.18109959
4146,66595290.87247199
4147,2176639.9995315485
4148,43193300.077717364
4149,35143341.544658214
4150,521609.61775059166
4151,1262531.6154990806
4152,9542401.031733865
4153,41249188.58057348
4154,52814938.364916906
4155,41536085.50181546
4156,28897525.200463995
4157,33111692.48826526
4158,54346491.95614573
4159,66998041.430076905
4160,95187120.69843148
4161,1310288.6732755948
4162,35412694.82694271
4163,63071238.23116058
4164,14652550.521687627
4165,1966907.7135700139
4166,993725.9972734759
4167,58226751.46857475
4168,55864993.47637825
4169,2937817.851414136
4170,2931660.2107428256
4171,16926991.56834895
4172,17092157.55783111
4173,56076457.298440546
4174,31626914.507141232
4175,35353820.450240076
4176,43751338.26931672
4177,1807285.1836500273
4178,11434578.575538293
4179,1967506.6443989582
4180,48531127.70097667
4181,51186221.86726796
4182,61575913.90460494
4183,84832667.22540188
4184,48270078.92726675
4185,65929416.79760778
4186,1813894.1965849865
4187,16843441.791242674
4188,63420807.17675529
4189,1190108.3720105072
4190,1406629.5995190185
4191,3368240.0136302477
4192,56993906.35418274
4193,36656995.23981664
4194,48192061.3171659
4195,1129519.9968886648
4196,58584843.21187427
4197,53220973.606827155
4198,51914879.8657458
4199,51993581.21095974
4200,39908186.57261597
4201,23132101.79427497
4202,56146489.50637183
4203,28554478.801714722
4204,30180880.4709986
4205,2374217.895853767
4206,18900691.10832197
4207,20857281.06332102
4208,40688724.62156597
4209,59298639.99670391
4210,21982501.16942359
4211,85153297.59154128
4212,12877867.106971512
4213,46410009.304309025
4214,31493073.404904183
4215,921341.4671651085
4216,72446003.66802925
4217,722534.0356601398
4218,51887041.02657587
4219,31049001.014552798
4220,59893583.40943907
4221,20002924.398255643
4222,47643441.74825059
4223,19555697.339964736
4224,762776.3417755757
4225,48342439.92759407
4226,108053214.1182126
4227,91690782.78729047
4228,1497305.1507135252
4229,8948408.587727696
4230,22311701.952170588
4231,103377805.45480584
4232,1710507.34802013
4233,64429077.42276594
4234,53436181.6174154
4235,653025.9416560245
4236,1307382.4438589667
4237,65924567.8716306
4238,48078546.507335134
4239,81911270.33383606
4240,16875037.16504596
4241,129258095.90161848
4242,94897727.92110422
4243,1884759.7702847787
4244,32068452.47890647
4245,736817.5280155204
4246,517497.13280768925
4247,50707872.38261879
4248,38814543.99856418
4249,65916702.096738726
4250,46461695.69720715
4251,2457001.4294144125
4252,45580815.92679633
4253,27654476.940442003
4254,28738731.87135527
4255,54800613.76611351
