id,revenue
3130,9365398.161343304
3131,1309790.9646367151
3132,1819739.8244936597
3133,643995.0350101313
3134,3168691.203766777
3135,1837501.0222167675
3136,5757049.995132722
3137,76176146.97088015
3138,377839.7499677321
3139,40321447.33104118
3140,125019220.92964901
3141,11731276.021672111
3142,649275.7860561782
3143,63372249.19944893
3144,8065564.279614081
3145,3830099.1676893393
3146,1352594.335682494
3147,10898123.889748195
3148,1204518.4327878463
3149,48371755.88338763
3150,103394651.86549616
3151,2578130.7682632892
3152,13450812.005006365
3153,1017335.4212339917
3154,6081113.334780556
3155,23376065.995534535
3156,6438535.368937589
3157,7502006.267410305
3158,87730707.50102621
3159,3506468.3013674063
3160,5862432.0898406105
3161,518265.77129855234
3162,1670874.9457347132
3163,75574694.93881994
3164,1206511.8415276662
3165,305438.4696613858
3166,212059.398407109
3167,55954495.00535924
3168,262361.00140866154
3169,7863505.6364128655
3170,6476486.102269649
3171,6926789.1127849175
3172,17456008.041162394
3173,320420.0234278284
3174,477160.5571017925
3175,2471429.7011413337
3176,38200384.61285276
3177,80253377.1531969
3178,2611062.439255549
3179,4141079.213968137
3180,728190.2267914455
3181,1188905.4939041494
3182,77283628.79784335
3183,21907889.936307956
3184,26584767.40210021
3185,33184163.60442561
3186,49569714.829140835
3187,1028080.7413035783
3188,11863266.669309285
3189,42487870.52438154
3190,20796236.82558187
3191,7831682.201682313
3192,1303750.504542564
3193,212365203.88282016
3194,34325464.53434147
3195,199072.72347276445
3196,1780369.0260461618
3197,2278606.529371293
3198,272080912.6247153
3199,226741078.96258232
3200,5140983.58347257
3201,1114739.1743821285
3202,980228.4366795395
3203,567467.7712203896
3204,937139.9279751608
3205,562549.1757266612
3206,20745546.756943382
3207,32881643.35958444
3208,3423472.832716878
3209,1574348.8607232156
3210,516688169.6377105
3211,484078.28968418355
3212,33105675.486589573
3213,23058101.40806062
3214,3460944.4417405175
3215,2082667.089377136
3216,6858676.964162188
3217,529284749.3154177
3218,1640158.022292336
3219,603918.8600128294
3220,129927068.11064209
3221,3890658.329493511
3222,134240.54680650608
3223,4570211.391431141
3224,279437.16044190724
3225,1578542.181692437
3226,4107657.6453679428
3227,64275105.43820142
3228,228952868.06160316
3229,38799626.384266354
3230,38904460.99992837
3231,33957729.24729017
3232,7789771.787075056
3233,5784142.947877878
3234,1844355.336523952
3235,2134143.3546964843
3236,294281.41215244133
3237,20347816.447806027
3238,3324112.2029353324
3239,289463.9008814544
3240,481932285.21809226
3241,1229951.4433067532
3242,1675428.879304021
3243,2074693.5233273252
3244,419943.89971422334
3245,1749218.305778905
3246,29625500.367476474
3247,19337186.726787742
3248,53969642.65146347
3249,27178048.40538524
3250,186607585.60650218
3251,374697.5358933598
3252,9684173.866803441
3253,64476094.83380664
3254,67925.6473810068
3255,91175.36549004169
3256,23283823.514602453
3257,8928016.192501355
3258,5595189.42051199
3259,28202750.082464956
3260,3011535.1754379557
3261,311633011.15747595
3262,29047511.568819817
3263,321982.6691802268
3264,169659.29538489826
3265,96908.03232629549
3266,148636.34448225296
3267,15909572.21534718
3268,57694.3377402729
3269,43913058.72684936
3270,62290230.47415156
3271,1108175.4583471105
3272,11850334.22176466
3273,4432140.005272578
3274,279054823.91208935
3275,11224801.651134327
3276,700714.0353886164
3277,4045349.370647375
3278,65042688.91381115
3279,2705753.9857643535
3280,147138815.27677622
3281,155354.14294732
3282,800964.1710520684
3283,188013229.27007887
3284,23335825.28660722
3285,50268234.289709024
3286,355195.14169391035
3287,1250257.995350704
3288,7143279.148915581
3289,25330755.07885335
3290,88986777.53679302
3291,22189916.934860013
3292,261148609.4976409
3293,29494868.630276274
3294,4561399.764580341
3295,3076849.806757771
3296,360473.78945425694
3297,3503933.741760861
3298,51480804.37236908
3299,4361824.442289227
3300,29251874.317078676
3301,105533.95639372409
3302,1532020.6449931052
3303,1551616.0990078596
3304,7366080.235647071
3305,50811640.737964846
3306,418847.76551136834
3307,26032214.339844767
3308,16122750.023019075
3309,1120484.7357851996
3310,1729522.1672288522
3311,1646567.8810747731
3312,2083697.3589842205
3313,28764124.59196389
3314,5482425.64879601
3315,134380022.33185944
3316,9689663.163227037
3317,544691.6815644708
3318,341997.79457624553
3319,1919839.705261939
3320,18947441.493833106
3321,4291258.05857243
3322,2096586.1487977086
3323,64193809.20133646
3324,1963021.9575533294
3325,30071191.1808324
3326,208745001.33740252
3327,76058410.74392402
3328,27128632.124807663
3329,5832310.771225383
3330,113407505.20633328
3331,886784.1770494645
3332,53918146.92923093
3333,173774417.42642668
3334,1550818.546023336
3335,43392144.072845355
3336,11502607.027017092
3337,45592.78952130158
3338,13790386.89677731
3339,477984.7165663333
3340,93336426.12955455
3341,2165983.407883846
3342,62848739.86981956
3343,40667448.31751472
3344,215782.97010329904
3345,3091412.87646315
3346,17714672.434337106
3347,152792.0716158857
3348,26172564.120609272
3349,59117034.36835161
3350,337466529.33778495
3351,30119876.97574576
3352,1292567.4527647295
3353,57641165.97620819
3354,4228161.710089162
3355,1415346.9297751563
3356,10193100.119856989
3357,261919.1942927272
3358,6779874.0620352365
3359,28786465.68845315
3360,3350673.8760882337
3361,83950020.21458578
3362,4205609.036590105
3363,4862348.054989124
3364,8128138.806466848
3365,557225.1120860865
3366,42626386.14870028
3367,99826860.19018854
3368,395832.17535603273
3369,25268242.569332395
3370,31347492.8709493
3371,54500029.0111721
3372,10749204.041532237
3373,50082772.46208794
3374,6201408.28177179
3375,54950635.730773635
3376,11187475.001079233
3377,2089797.1179929355
3378,4653338.946862256
3379,121049567.9996553
3380,30646966.655641902
3381,653846.0137232187
3382,276122.89384722896
3383,535908.9888956179
3384,63969482.88238545
3385,82356973.26725131
3386,436575.67948164046
3387,5467449.5358686205
3388,136515853.09307793
3389,907592104.7022074
3390,2103360.766250185
3391,7067379.654510564
3392,5311524.671416481
3393,4845644.091324776
3394,54362338.04590485
3395,199503049.7713319
3396,1208066.685808668
3397,148699.66928722057
3398,139294805.03048018
3399,63024005.12643024
3400,10999700.02906868
3401,1676188.1416998296
3402,272669.8142248073
3403,31422231.99459947
3404,1922133.0068339857
3405,10600989.813692695
3406,128754824.92513189
3407,151750381.71240774
3408,19868680.243766237
3409,1154032.567462773
3410,44343553.20797728
3411,45665573.810947396
3412,18204440.44032331
3413,31574117.764500678
3414,872358.0735160334
3415,10374697.715178663
3416,8729369.395368904
3417,61128246.823557615
3418,31437455.790200133
3419,418956532.16483945
3420,758606.4766672727
3421,9326958.725544073
3422,657460.4982281832
3423,222558489.47092316
3424,337151.7670933589
3425,3554425.0855095913
3426,6903397.243000257
3427,20320002.805957485
3428,711845.4759341774
3429,24003913.607397933
3430,374217450.7843626
3431,2393254.0354736885
3432,2773556.7102862448
3433,6375957.444601487
3434,7964551.872565232
3435,252387579.60439584
3436,78329788.99781798
3437,2047307.9030113013
3438,15249339.427248238
3439,56169087.03489413
3440,41893938.14065604
3441,61685498.508647375
3442,875510.571383904
3443,1277470.7481152646
3444,289486.08332658344
3445,61168919.111799985
3446,163158.109643968
3447,935858.375462814
3448,16844990.987650063
3449,2150816.099638372
3450,81466320.24685669
3451,40056479.82893407
3452,23239598.336235143
3453,21229399.96186115
3454,15376162.969495125
3455,5732090.884538983
3456,106899147.97600967
3457,3433245.391317727
3458,9427728.192848204
3459,622496376.7263093
3460,18688227.640747286
3461,1680621.0974716926
3462,4533638.41535784
3463,33863998.97229248
3464,226295.1892618213
3465,16631182.241842126
3466,21002172.867746532
3467,4323316.954825277
3468,83762349.35311492
3469,693368.0001452094
3470,146495.4644350607
3471,41903279.36811141
3472,191990.54200907963
3473,37219693.371598594
3474,26170868.216635477
3475,123626578.51098897
3476,2181576.1307401876
3477,30466782.312293004
3478,1910597.7095444829
3479,277660316.42535305
3480,4674374.254468485
3481,2495147.768179623
3482,2112462.3244954534
3483,764042.4107296536
3484,883908.4411520007
3485,92127284.00992861
3486,130982870.19934906
3487,66442170.03828057
3488,27615424.95202878
3489,1533703.6527202977
3490,23439195.60363334
3491,14113598.416027049
3492,2617639.367513657
3493,21940691.036117636
3494,2205082.1590166828
3495,36600450.52389658
3496,2742525.4211246427
3497,46177522.79069467
3498,19701474.335935462
3499,28434015.713066824
3500,575229.3135121742
3501,70771289.02931724
3502,38464236.36510061
3503,17729334.95280275
3504,74731367.64413875
3505,2031372.3091709346
3506,29270368.46141612
3507,236776611.3478768
3508,4293870.325251064
3509,2574020.850307687
3510,17336256.621163405
3511,30598149.438006423
3512,148266398.87864286
3513,2300875.174764326
3514,10011364.54956512
3515,1650868.9911273054
3516,5929816.420081312
3517,432782792.3630379
3518,18056889.155887745
3519,2061451.222226988
3520,1551815.1273029658
3521,312937.6853374993
3522,6649541.987302988
3523,5066564.121854697
3524,43801533.59178427
3525,84785504.5839059
3526,9351533.095729366
3527,3051349.1697049895
3528,4541558.900767721
3529,217506672.85914546
3530,32074645.5625207
3531,41199446.75673799
3532,48281589.356525004
3533,25809941.872505426
3534,12715436.477657434
3535,117748694.20527525
3536,4227572.481906402
3537,80606349.4576442
3538,48059811.39049148
3539,40594562.71140415
3540,13990431.97996644
3541,24718657.21193425
3542,33205913.26025877
3543,332690.18216889363
3544,55888752.75173174
3545,59169.23352384427
3546,1574938.269785121
3547,42777717.549053095
3548,164863333.33785138
3549,2646621.4048945173
3550,145620471.57542604
3551,77600568.12932979
3552,50264794.266320385
3553,10163176.837378228
3554,297532033.9216066
3555,203804990.69339156
3556,45676290.83432492
3557,9558007.91876099
3558,205046143.3686153
3559,16444599.770813378
3560,353871.09798125515
3561,76414005.99058202
3562,4536437.88612513
3563,8584005.899223028
3564,307143.4444365406
3565,1243955.0279631838
3566,47393492.752112865
3567,5095640.374931535
3568,3004633.647159628
3569,118145039.08489552
3570,793339.1324139679
3571,23233217.98602356
3572,181616531.4295384
3573,3059471.6662184484
3574,35136914.92903886
3575,5817035.387051748
3576,20522299.898648173
3577,4043243.097780613
3578,31636589.112907775
3579,34952528.16198047
3580,7364277.411455233
3581,9021211.484360822
3582,101729859.80821727
3583,282508.21349607006
3584,21507574.02774212
3585,31854178.291058026
3586,9155833.881403817
3587,2113757.697107179
3588,1557700.677575095
3589,22101438.40483274
3590,4236775.860641307
3591,179778691.56253734
3592,2028863.4522147118
3593,285647.4883639294
3594,423616.4783022539
3595,19529921.079035982
3596,15865887.511842057
3597,2163489.4453914226
3598,25888908.798658255
3599,14949423.656196369
3600,1298762.788411074
3601,307506.34992563276
3602,731221.5659063826
3603,7428622.4600673
3604,1563641.6966819295
3605,45296016.53707347
3606,1057034.0588984145
3607,58291484.70638366
3608,177845044.9255528
3609,1486432.1352150543
3610,43956541.49817631
3611,300723.34448829025
3612,1274633.7193129978
3613,1230374.4810189959
3614,88338161.5248172
3615,30926701.414296657
3616,7181564.310866575
3617,5747450.846424275
3618,120671478.37226988
3619,33254.70448895699
3620,136995863.23481703
3621,131715621.73257898
3622,113681650.41685812
3623,82523100.09318875
3624,168362.29602529545
3625,824711.9645846887
3626,18940104.017527267
3627,44891999.050162725
3628,367385040.21278507
3629,4970778.891456192
3630,149002.03910953755
3631,104039406.41244012
3632,4495495.422581232
3633,49584525.65574729
3634,1102919.208272824
3635,2379886.210931364
3636,47384400.26236107
3637,330932.4147834458
3638,27015754.776112936
3639,56871146.18892965
3640,275160179.9090153
3641,1079836.2277303438
3642,1161015.6978802194
3643,5852370.5973589495
3644,5783005.24874169
3645,11732553.07299037
3646,8650684.967289336
3647,10159562.675961997
3648,1045422.7728510571
3649,1458097.683683252
3650,12693246.932980793
3651,575217151.2433499
3652,2858684.7683177576
3653,196856105.03254992
3654,2466170.2581916116
3655,7887125.562922399
3656,2930730.952763692
3657,244653.818131599
3658,1640652.7245691626
3659,129775595.35011226
3660,212761575.5658047
3661,7324867.434874037
3662,30321690.52121566
3663,337314719.19033676
3664,378979.1579610606
3665,313149.0981221988
3666,4270690.696914877
3667,129531069.386615
3668,29015403.839301657
3669,4947266.306774731
3670,2459317.611618981
3671,8717146.043653369
3672,2939657.24932351
3673,105729420.61612248
3674,9908081.822916875
3675,274268655.87336093
3676,143002069.33618006
3677,2803784.814657861
3678,11249921.80131657
3679,20104544.24056534
3680,1031475.7250025886
3681,4566143.19132085
3682,76388265.87884432
3683,3194993.8540366446
3684,76362794.5017799
3685,82640849.44612621
3686,4772401.608082496
3687,100215367.89766851
3688,1486379.6339620464
3689,343861.3185150083
3690,82346750.71734928
3691,1633310.3833155746
3692,166608.41247797143
3693,115084574.21416478
3694,143441834.6188803
3695,79091731.97932813
3696,15779991.073486531
3697,18206375.438260667
3698,37060317.362415254
3699,3153552.2165226215
3700,1118464.6779033733
3701,53651269.32035413
3702,76128.35978866807
3703,70034721.95829912
3704,24121049.18992632
3705,15772899.199250558
3706,46762401.349975236
3707,399951.5147785311
3708,6712587.668859053
3709,330853652.7732568
3710,2173219.3733550366
3711,884484.5932357456
3712,48987793.227953434
3713,14959483.129759988
3714,258406.1516710396
3715,8203251.632006598
3716,2214853.3149815677
3717,145345.61064508016
3718,3548187.7003964027
3719,22554763.2661545
3720,3441759.0413628123
3721,141177.77537860916
3722,39888310.170367494
3723,510675.8156887041
3724,8766780.610835792
3725,7616430.046314187
3726,6504247.4511284
3727,25842323.219653167
3728,227515137.4607816
3729,9990170.234757017
3730,85235156.01560616
3731,77779749.54727484
3732,505701.6041356525
3733,257621696.5171056
3734,339054425.10799104
3735,19631341.611480284
3736,5229109.786064652
3737,4331328.193465281
3738,167908.02474458495
3739,4480541.253265048
3740,3499400.1511006146
3741,8860155.856602212
3742,72722340.51289225
3743,31980975.716114815
3744,183912779.2733637
3745,40389505.039004385
3746,220024490.46215177
3747,188499.15742502315
3748,2394746.694702963
3749,2494620.176606788
3750,286715.2710782941
3751,9543267.966891207
3752,877843.2251640933
3753,1458510.9310910136
3754,25683160.170321617
3755,50366580.76291454
3756,6808356.592641182
3757,379079265.55805093
3758,79311460.45943345
3759,4478859.648576246
3760,47233446.072672784
3761,18805314.605080936
3762,427731836.50282645
3763,23001918.573883895
3764,12984854.867524965
3765,2651847.6052648583
3766,3544538.657681585
3767,18224841.799243566
3768,2889539.5613766606
3769,1328445.7433758327
3770,500606.1116867757
3771,27914218.457391426
3772,6163079.472970886
3773,15667163.90631606
3774,8581031.025772464
3775,105563264.31736746
3776,66358112.90112837
3777,859490.4790732933
3778,184593.41255029792
3779,7443550.186896665
3780,411170.01423356915
3781,24107460.01917164
3782,331100.7622901315
3783,32419095.25670494
3784,1923967.5869833604
3785,391808234.22286737
3786,9641786.653170459
3787,211572273.49067038
3788,374215128.8120756
3789,1818525.9476380493
3790,326529.1846670084
3791,5696601.104763538
3792,57991.235469687264
3793,1186797.318267865
3794,1230194.2182817177
3795,98312845.79633874
3796,6985055.861682725
3797,11002717.320941094
3798,32809010.5780772
3799,1768497.352580314
3800,955026.3756658365
3801,80179314.80579095
3802,493897.5414000169
3803,14192576.09327195
3804,87617.32959273779
3805,68318.5383555306
3806,53130932.47970084
3807,527412.5803805878
3808,495022.433206789
3809,12725033.46938098
3810,1228474.4420258964
3811,4571238.663147229
3812,2222012.619203924
3813,158503.73329066852
3814,553683.145275037
3815,69530262.0694971
3816,111563306.70328437
3817,39340096.40952546
3818,57694557.2598565
3819,6560483.320648742
3820,65613935.4265645
3821,39152107.59254643
3822,8295100.759534399
3823,3505823.615663545
3824,6896624.62681852
3825,2008998.1705766197
3826,59932290.480056144
3827,77891687.60138619
3828,870696.4155391717
3829,90407.61352054936
3830,34531826.331715725
3831,50194.154861757175
3832,239336271.32782376
3833,35350343.102674864
3834,1843092.2993886329
3835,4207364.349354414
3836,1594945.133099432
3837,26299360.071066078
3838,5708411.718065345
3839,738440.9246947726
3840,22729535.31654308
3841,5118956.474919326
3842,2680136.8673367836
3843,24908233.94406928
3844,377849.7915053991
3845,90594.1033928651
3846,676019.2163651397
3847,459659.9609962441
3848,906516.5048518166
3849,51808389.82582209
3850,7405297.072450165
3851,28309666.138374913
3852,2592087.704692995
3853,98040592.22365057
3854,173251.62841491238
3855,333588.50325718423
3856,5750719.960881128
3857,197951053.78631803
3858,282163.56379568577
3859,2297282.1446091593
3860,15068259.0089212
3861,38991497.07233858
3862,6586444.619215342
3863,63773703.95252832
3864,35876116.417048626
3865,105353794.700956
3866,3734223.173537702
3867,39664320.970950656
3868,2734208.5665823715
3869,61065921.98963449
3870,73213171.35002203
3871,367685145.9670885
3872,7081073.180826494
3873,16021447.262656052
3874,442899.64133312437
3875,57238747.80590021
3876,59213.99230704701
3877,33447056.736387003
3878,182491613.14831564
3879,365763240.93795377
3880,8795703.683676055
3881,14806.891427486053
3882,2858629.495578648
3883,1404284.0435308125
3884,100988299.53674668
3885,4485330.528410316
3886,20996511.04605275
3887,4485006.958372058
3888,1238372.0183013831
3889,13666313.349878266
3890,155062286.10318884
3891,8833398.700371794
3892,1417050.1157958817
3893,201564783.10579315
3894,51945723.675838575
3895,21104051.003474195
3896,38055504.03277143
3897,4537345.296024487
3898,18984612.760948867
3899,259494397.7041286
3900,5221458.417289271
3901,437253.5236824012
3902,140847.3204349543
3903,1463342.6449728932
3904,4988182.966891067
3905,6917458.797561768
3906,131779665.91393934
3907,774747.6545656722
3908,1319866.238095495
3909,519111.3933055154
3910,9882298.955096262
3911,211480.39102394512
3912,5939694.664033131
3913,48092538.367112525
3914,24897245.52318207
3915,308665230.6297802
3916,221695.24665267122
3917,1492022.4393735663
3918,4202521.643322673
3919,42564696.75868298
3920,33222342.190941874
3921,160133.43022705734
3922,10456726.621693686
3923,32533008.313210454
3924,36495656.13628983
3925,365020275.9365612
3926,877191.8137552598
3927,59290380.688619256
3928,86151774.03508118
3929,77439523.96991813
3930,787801.4613655581
3931,4256364.803567368
3932,2436167.9051543158
3933,14839336.741804652
3934,52405659.935976684
3935,21098.725997850157
3936,835338.4981209663
3937,163337420.40601164
3938,8096710.134474709
3939,67875032.1784606
3940,1462394.842491561
3941,24287464.85065209
3942,287345001.60050666
3943,421364471.29218894
3944,1257910.7581080485
3945,19920378.004478145
3946,1043571.8929718116
3947,56769093.614187874
3948,1920364.4694471161
3949,1183971.6049100573
3950,862683.8223489294
3951,3907214.301425413
3952,71577043.87436724
3953,74482054.9890815
3954,468804368.43139315
3955,1473980.3531185156
3956,53205473.01544587
3957,4602420.243186892
3958,600170.6715647731
3959,7252393.660088626
3960,741566.0742121737
3961,22910807.836586524
3962,1517642.4104969162
3963,9003340.099141331
3964,663362525.9321486
3965,62897818.67926085
3966,17876070.77229705
3967,252821013.4524637
3968,35663568.90181169
3969,661459.407035609
3970,30236865.56037093
3971,5911373.168640153
3972,2860053.86973489
3973,43334992.039677724
3974,492235.4709489664
3975,145292885.46643245
3976,48861019.090070345
3977,78790916.98553817
3978,334274061.61714244
3979,1335794.8748118274
3980,330485.1019757145
3981,961334.4628955333
3982,3481920.07683955
3983,9198987.935977906
3984,53502553.7896749
3985,1388835.0228085506
3986,930852857.88405
3987,34062279.88384675
3988,7710073.643698049
3989,22215958.112650022
3990,16912629.744062107
3991,606171.7143931412
3992,399133.64111448755
3993,12894853.195511024
3994,39062893.20446819
3995,66298922.06656228
3996,58736959.6148722
3997,8199032.916928678
3998,77263078.97807564
3999,4832328.440533579
4000,41893846.37050006
4001,3061894.5807565367
4002,181392555.54549482
4003,128923.88687922996
4004,36195653.4375118
4005,205497.7966731062
4006,36621776.91272962
4007,702587.8931487482
4008,9639481.885970175
4009,10671944.197767619
4010,88480.13342155893
4011,9627584.339571929
4012,136536655.82484066
4013,93636948.10196202
4014,263551.63751400245
4015,45777607.82308789
4016,26175174.962138206
4017,12299594.757428665
4018,44450160.4775701
4019,144014180.37457493
4020,1169781.8129595215
4021,96941491.98445605
4022,2300176.542706461
4023,85545426.78568701
4024,15919076.945761623
4025,684294.6463071443
4026,84720980.50966199
4027,38393278.909475386
4028,703808.7400792204
4029,127641.4229137426
4030,24238631.48911141
4031,87362550.54682986
4032,376686.8543701357
4033,134462.78499485637
4034,776611.6530078837
4035,64489042.32942808
4036,357192.58879344375
4037,4794674.385222429
4038,2968874.057793384
4039,4323531.42247754
4040,3837849.5895177973
4041,209250.6407248103
4042,27449289.07068196
4043,1866333.2004191373
4044,53019019.41158248
4045,24880862.746011678
4046,5351061.005893155
4047,353338091.8039847
4048,8750919.346805805
4049,114524.49692488025
4050,612595.63740831
4051,661724940.8293953
4052,6262288.013329987
4053,1961811.7612072828
4054,288071.74199268344
4055,4800764.620228044
4056,4323198.426139288
4057,42174.03003132604
4058,1555811.9089323936
4059,2181967.0015036915
4060,39084248.77530462
4061,196639925.5867341
4062,29351509.330487017
4063,7349477.941907826
4064,178790648.0142419
4065,61888799.65188885
4066,1753461.9985134408
4067,18326710.08132651
4068,1717067.5915730812
4069,7647687.234924892
4070,12705582.701759709
4071,1516872.499652072
4072,3315314.3699760893
4073,188785685.6643742
4074,96637.50057888293
4075,6442454.02240513
4076,34803854.09082516
4077,209977254.7908879
4078,3448154.483772673
4079,67270506.54527244
4080,1311398.4698505898
4081,3319898.5056928783
4082,177267427.9627444
4083,29527057.036469832
4084,131866.59123998295
4085,25770530.84625969
4086,211617552.30185932
4087,4461921.13567635
4088,31948435.022600923
4089,19027813.310173444
4090,782664.7523774753
4091,49595369.96987355
4092,37942551.20377313
4093,33192048.523695398
4094,3601781.7837501275
4095,166875402.05989727
4096,3339323.990219427
4097,58578360.25415567
4098,7285489.797175484
4099,3142082.698146162
4100,48307344.56336183
4101,44942235.81252725
4102,1500218.5206319713
4103,51285169.25651258
4104,1196928.5570299155
4105,289701.08088818623
4106,557393.3060896953
4107,249381.6358342824
4108,21667066.013312627
4109,455486.1287578537
4110,14145942.97813578
4111,1426952.4746210475
4112,26430331.927563693
4113,1685202.3822371957
4114,75049958.72702849
4115,3253225.6078742202
4116,16106799.255130094
4117,1653821.1349607918
4118,23558947.690296795
4119,50467046.169346474
4120,1179906.9625483663
4121,1136226.2921559883
4122,50158009.365854345
4123,2858077.6543395096
4124,49459840.74312249
4125,11458681.240263088
4126,5512162.036306182
4127,1878254.6346062168
4128,7941857.586017105
4129,2959957.4562040595
4130,622175.8367125223
4131,83479398.83824563
4132,102521589.81344907
4133,22811299.872461695
4134,4414097.358184455
4135,17094678.42671991
4136,469732889.2826789
4137,3427288.927082825
4138,16460924.903203394
4139,7097053.652114328
4140,621673.85600489
4141,5818058.988063196
4142,50900551.86357328
4143,42799688.86000607
4144,1612823.7120550226
4145,8153707.032064957
4146,5234394.965169201
4147,225993.8897671052
4148,9558010.370173726
4149,5219114.111834731
4150,585080.7443948811
4151,280398.0871644723
4152,33262040.58351372
4153,6519799.681160786
4154,915582.3903131633
4155,8555183.146886665
4156,3175517.325399546
4157,2423413.9517646125
4158,8515758.979787467
4159,99261110.75348844
4160,149376225.76697737
4161,6694340.12045607
4162,18126280.716874566
4163,191930127.67475152
4164,3982695.440572791
4165,1951466.0038646725
4166,1379020.0441558524
4167,22057606.262559015
4168,1231261.1289909324
4169,557954.7903577513
4170,1507686.9246964012
4171,107991033.86978778
4172,45554259.246178865
4173,2675256.5720977224
4174,2300320.283328417
4175,1960538.5617997334
4176,17392945.057127442
4177,56928.96866205822
4178,149067478.94322228
4179,531714.2105409245
4180,67955433.3558156
4181,26016176.86532321
4182,626584.6808295852
4183,76789595.17042787
4184,3393153.7951740725
4185,4796914.968005763
4186,2295700.554477924
4187,15771335.889738724
4188,9076647.128997054
4189,979136.5811092055
4190,46032.282339961
4191,861003.3355292778
4192,41666.91881196135
4193,81965130.0944578
4194,71004054.48656681
4195,1167203.8594073062
4196,389359.38787741214
4197,13872866.94841561
4198,365285.13475274877
4199,4106296.535485686
4200,54548430.078480735
4201,57017479.274813704
4202,28932875.19233952
4203,9073596.813036654
4204,42626313.22516479
4205,1290541.7333261329
4206,16031881.593218984
4207,469656829.24131274
4208,255156035.64603058
4209,25701799.81554673
4210,80857068.74973476
4211,34397767.50584475
4212,285654384.49147576
4213,760518.4617688769
4214,10037309.820556175
4215,603080.3516929555
4216,652365.951683968
4217,337569.0897026176
4218,69372765.91145007
4219,8429562.562493337
4220,8448342.812073275
4221,125177.83419675735
4222,68116.41044494273
4223,41226837.33872932
4224,1078866.2537175522
4225,22875435.67159406
4226,24442399.531957913
4227,20441238.972904168
4228,69990.47567348732
4229,59924881.39388264
4230,35298914.50417238
4231,10346666.161988424
4232,3488776.346082991
4233,88817315.67992738
4234,12311520.344747804
4235,965371.862499492
4236,1686402.4226224045
4237,4737742.322031319
4238,26230711.6802318
4239,131672741.25603317
4240,149344359.04650688
4241,75207418.19674674
4242,5593850.724081849
4243,790124.8369556132
4244,44240442.73538724
4245,884161.5185267596
4246,989425.2675443238
4247,29360145.992239174
4248,3003514.1970217507
4249,21956336.05073055
4250,12621538.724750508
4251,1200489.820172541
4252,83218414.69629696
4253,46693483.285659134
4254,44934954.89219517
4255,17573683.41709284
4256,227785998.96490568
4257,66534131.81262958
4258,37159771.19377821
